trader,portfolio,coin,direction,leverage,entryPrice,currentPrice,entrySize,positionSize,liquidationPrice,priceTarget,stopLoss,baseShortId,baseId,updatedAt,fetchedAt
crypto_rocket,Swings,BTC,long,3,67465.24865027181,69592,1.0729218841916115,0.0113071524,44976.83243351454,,,x7Va6438QB,e0c8bfa8-5459-4add-98b7-9c02cb1e4998,2026-08-19T15:26:59.511Z,2026-08-20T07:48:23.861Z
crypto_rocket,Swings,XRP,long,5,0.99822,1.11345,4.999868234957961,0.072406973,0.819076923076923,,,Xquo6BPIRZ,703984ad-c349-4ee5-bcba-3b5ce89c9eb1,2026-08-14T21:26:25.918Z,2026-08-20T07:48:23.861Z
crypto_rocket,Swings,LTC,long,4,47.22510246802308,46.7575,1,0.008727359,35.41882685101731,,,8ZaxwJz1Ix,f09991bd-04e8-4a2e-89f7-a8bead028491,2026-07-18T17:44:21.728Z,2026-08-20T07:48:23.861Z
crypto_rocket,Swings,ETH,long,3,1905.172883849441,2249.1,1.0001174390558862,0.0136083811,1270.1152558996273,,,FqJQXte21j,0ee7e8a5-23fd-42a3-866a-298a21f94057,2026-07-15T12:57:11.552Z,2026-08-20T07:48:23.861Z
crypto_rocket,Swings,AVAX,long,3,7.7019699691835,6.8189,9.994718784586205,0.0995520734,5.1346466461223335,24,,UyzVIE4wuL,55418b85-dc09-4e67-8fb5-52e816f210d9,2026-06-10T22:02:42.643Z,2026-08-20T07:48:23.861Z
